Time (sec),GHF0.3,GHF0.9,GHF1.5,GHF2.1,TGas0.3,Tgas0.9,Tgas1.5,Tgas2.1
250.5,37.44917087,20.05517304,9.904542271,12.48872887,532.2244857,569.9086454,549.8079839,481.6075537
250.6,37.0616915,20.06497793,9.913600713,12.39855865,527.5191783,572.686556,552.0242607,480.4219854
250.7,36.67421214,20.07478281,9.922659155,12.30838843,522.8138709,571.6697344,540.8893151,479.236417
250.8,36.28673277,20.08458769,9.931717596,12.21821822,518.1085636,566.7318205,518.4723288,478.0508486
250.9,35.89925341,20.09439257,9.940776038,12.128048,513.4032562,561.7939067,496.0553425,476.8652803
251,35.51177404,20.10419745,9.949834479,12.03787778,510.2887593,556.8559928,492.3455801,475.6797119
251.1,35.12429468,20.11400233,9.958892921,11.94770757,507.3890721,551.9180789,490.1515932,474.4941436
251.2,35.02344946,20.12380722,9.967951362,11.85753735,504.4893849,546.980165,487.9576063,473.3085752
251.3,34.92264198,20.1336121,9.977009804,11.76736713,501.5896977,542.0422511,485.7636193,472.1230069
251.4,34.82183449,20.14341698,9.986068245,11.67719691,498.6900105,537.1043372,483.5696324,470.9374385
251.5,34.721027,20.15322186,9.995126687,11.5870267,495.7903233,532.1664233,481.3756455,469.227325
251.6,34.62021951,20.16302674,10.00418513,11.49685648,492.8906361,527.2285094,479.1816586,466.9230363
251.7,34.51941202,20.17283162,10.01324357,11.40668626,489.9909489,524.6434126,476.9876716,464.6187476
251.8,34.41860453,20.18263651,10.02230201,11.31651605,487.0912617,523.1508359,474.7936847,462.3144589
251.9,34.31779704,20.19244139,10.03136045,11.22634583,484.1915745,521.6582591,472.5996978,460.0101702
252,34.21698955,20.20224627,10.04041889,11.13617561,481.2918873,520.1656824,470.4057108,457.7058815
252.1,34.11618206,20.21205115,10.04947734,11.04600539,478.3922001,518.6731056,468.7995842,455.4015928
252.2,34.01537458,20.22185603,10.05853578,10.95583518,475.4925129,517.1805289,467.2209294,453.0973041
252.3,33.91456709,20.23166091,10.06759422,10.86566496,474.7448948,515.6879521,465.6422746,450.7930154
252.4,33.8137596,20.22833914,10.07665266,10.77549474,483.0643963,514.1953754,464.0636198,448.4887267
252.5,33.71295211,19.96560458,10.0857111,10.68532452,491.3838978,512.7027986,462.484965,446.184438
252.6,33.61214462,19.70287001,10.09476954,10.59515431,499.7033993,511.2102219,460.9063102,443.8801493
252.7,33.51133713,19.44013544,10.10382799,10.50498409,508.0229007,509.7176451,459.3276554,441.5758606
252.8,33.41052964,19.17740087,10.11288643,10.41481387,516.3424022,508.2250684,457.7490006,439.2715719
252.9,33.30972215,18.9146663,10.12194487,10.32464366,517.2095918,506.7324916,456.1703459,437.9708111
253,33.20891467,18.65193174,8.193268665,10.23447344,512.3802594,505.2399149,454.5916911,436.9863481
253.1,33.10810718,18.38919717,8.233264256,10.14430322,507.5509269,503.7473381,453.0130363,436.0018851
253.2,33.00729969,18.1264626,8.273259847,10.054133,502.7215945,502.2547614,451.4343815,435.0174221
253.3,32.9064922,18.06409962,8.313255438,9.963962787,497.892262,500.866594,449.8557267,434.0329591
253.4,32.80568471,18.03217052,8.353251029,9.87379257,490.5953755,499.6972257,448.2770719,433.0484961
253.5,32.70487722,18.00024142,8.39324662,9.783622352,464.4896144,498.5278574,446.6984171,432.0640332
253.6,32.60406973,17.96831231,8.43324221,9.693452135,454.2200001,497.358489,445.1197623,431.0795702
253.7,32.50326224,17.93638321,8.473237801,9.603281918,453.133798,496.1891207,443.5411075,430.0951072
253.8,32.39968506,17.90445411,8.513233392,9.513111701,452.0475959,495.0197523,441.9624527,429.1106442
253.9,32.29220024,17.87252501,8.553228983,9.422941484,450.9613938,493.850384,440.3837979,428.1261812
254,32.18471542,17.84059591,8.593224574,9.332771266,449.8751916,492.6810157,438.8051432,427.1417182
254.1,32.07723061,17.80866681,8.633220165,9.242601049,448.7889895,491.5116473,437.2264884,426.1572553
254.2,31.96974579,17.77673771,8.673215755,9.152430832,447.7027874,490.342279,435.6478336,425.1727923
254.3,31.86226097,17.74480861,8.713211346,9.062260615,446.6165853,489.1729107,434.0691788,424.1883293
254.4,31.75477615,17.71287951,8.753206937,8.972090398,445.5303832,488.0035423,433.0758339,423.2038663
254.5,31.64729134,17.68095041,8.793202528,8.88192018,444.4441811,486.834174,432.4556013,422.2194033
254.6,31.53980652,17.64902131,8.833198119,8.791749963,443.357979,485.6648057,431.8353688,421.2349404
254.7,31.4323217,17.61709221,8.87319371,8.701579746,442.2717769,484.4954373,431.2151363,420.2504774
254.8,31.32483689,17.58516311,8.9131893,8.611409529,441.1855748,483.326069,430.5949037,419.2660144
254.9,31.21735207,17.55323401,8.953184891,8.521239312,440.0993727,482.1567007,429.9746712,418.2815514
255,31.10986725,17.52130491,8.993180482,8.431069094,439.0131705,480.9873323,429.3544386,417.2970884
255.1,31.00238243,17.48937581,9.033176073,8.340898877,437.9269684,479.817964,428.7342061,416.3126254
255.2,30.89489762,17.45744671,9.073171664,8.25072866,436.8407663,478.6485957,428.1139735,415.3281625
255.3,30.7874128,17.42551761,9.113167255,8.160558443,435.7545642,477.4792273,427.493741,414.3436995
255.4,30.67992798,17.39358851,9.153162845,8.070388225,434.6683621,476.309859,426.8735084,413.3592365
255.5,30.57244317,17.3616594,9.193158436,7.980218008,433.58216,475.9626751,426.2532759,412.3747735
255.6,30.48377878,17.3297303,9.233154027,7.890047791,432.4959579,475.6669098,425.6330433,411.3903105
255.7,30.41418916,17.2978012,9.273149618,7.799877574,431.4097558,475.3711444,425.0128108,410.4058476
255.8,30.34459953,17.2658721,9.313145209,7.709707357,430.3235537,475.0753791,424.3925782,409.4213846
255.9,30.27500991,17.233943,9.3531408,7.619537139,429.2373516,474.7796138,423.7723457,408.4369216
256,30.20542028,17.18169805,9.39313639,7.529366922,428.1511494,474.4838485,423.1521131,407.4524586
256.1,30.13583066,17.11598773,9.433131981,7.439196705,427.0649473,474.1880831,422.5318806,406.4679956
256.2,30.06624103,17.05027741,9.473127572,7.349026488,425.9787452,473.8923178,421.911648,405.4835326
256.3,29.99665141,16.9845671,7.555145892,7.258856271,424.8925431,473.5965525,421.2914155,404.4990697
256.4,29.92706178,16.91885678,7.605324463,7.168686053,423.806341,473.3007871,420.6711829,403.5146067
256.5,29.85747216,16.85314646,7.655503035,7.088988626,440.2254432,473.0050218,420.0509504,402.5553743
256.6,29.78788254,16.78743614,7.705681606,7.069558611,438.0057784,472.7092565,419.4307178,401.8526575
256.7,29.71829291,16.72172583,7.755860177,7.050128597,435.7861136,472.4134911,418.8104853,401.1499407
256.8,29.64870329,16.65601551,7.806038749,7.030698582,433.5664488,472.1177258,418.1902527,400.447224
256.9,29.57911366,16.59030519,7.85621732,7.011268568,431.346784,471.8219605,417.5700202,399.7445072
257,29.50952404,16.52459487,7.906395892,6.991838554,429.1271192,471.5261951,416.9497877,399.0417904
257.1,29.43993441,16.45888456,7.956574463,6.972408539,426.9074544,471.2304298,416.3295551,398.3390736
257.2,29.37034479,16.39317424,8.006753035,6.952978525,424.6877896,470.9346645,415.7093226,397.6363568
257.3,29.30075516,16.32746392,8.056931606,6.93354851,422.4681249,469.8138846,415.08909,396.93364
257.4,29.23116554,16.26175361,8.107110177,6.914118496,420.2484601,468.0849811,414.4688575,396.2309233
257.5,29.15303579,16.19604329,8.157288749,6.894688481,418.0287953,466.3560776,413.8486249,395.5282065
257.6,29.05772424,16.13033297,8.20746732,6.875258467,415.8091305,464.6271742,413.2283924,394.8254897
257.7,28.96241269,16.06462265,8.257645892,6.855828453,413.5894657,462.8982707,412.6081598,394.1227729
257.8,28.86710114,15.99891234,8.307824463,6.836398438,411.3698009,461.1693673,411.9879273,393.4422214
257.9,28.77178959,15.93320202,8.358003035,6.816968424,409.1501361,459.4404638,411.3676947,392.8295458
258,28.67647804,15.8674917,8.408181606,6.797538409,406.9304713,457.7115603,412.8211278,392.2168701
258.1,28.58116649,15.80178138,8.458360177,6.778108395,404.7108066,455.9826569,417.8527338,391.6041945
258.2,28.48585494,15.77649164,8.508538749,6.75867838,402.4911418,454.2537534,422.8843398,390.9915189
258.3,28.39054339,15.76207658,8.55871732,6.739248366,403.2564029,452.8262795,427.9159458,390.3788433
258.4,28.29523184,15.74766151,8.608895892,6.719818352,412.2301383,452.1730221,429.0323447,389.7661677
258.5,28.19992029,15.73324645,8.659074463,6.700388337,421.2038737,451.5197648,428.008938,389.1534921
258.6,28.10460874,15.71883138,8.709253035,6.680958323,430.1776091,450.8665074,426.9855313,388.5408165
258.7,28.00929719,15.70441632,8.759431606,6.661528308,428.1448006,450.21325,425.9621246,387.9281409
258.8,27.91398564,15.69000125,8.809610177,6.642098294,424.6994228,449.5599927,424.9387179,387.3154652
258.9,27.81867409,15.67558618,8.859788749,6.622668279,421.2540451,448.9067353,423.9153112,386.7027896
259,27.72336254,15.66117112,8.90996732,6.603238265,417.8086674,448.253478,422.8919045,386.090114
259.1,27.62805099,15.64675605,8.960145892,6.583808251,414.3632897,447.6002206,421.8684979,385.4774384
259.2,27.53273944,15.63234099,9.010324463,6.564378236,410.917912,446.9469632,420.8450912,384.8647628
259.3,27.43742789,15.61792592,9.060503035,6.544948222,407.4725343,446.2937059,419.8216845,384.2520872
259.4,27.34211634,15.60351086,9.110681606,6.525518207,404.0271565,445.6404485,418.7982778,383.6394116
259.5,27.24680479,15.58909579,7.058828392,6.506088193,400.5817788,444.9871912,417.7748711,383.026736
259.6,27.15149324,15.57468073,7.06909625,6.486658178,397.1364011,444.3339338,416.7514644,382.4140604
259.7,27.05618169,15.56026566,7.079364107,6.467228164,393.6910234,443.6806765,415.7280577,381.8013847
259.8,26.96087014,15.5458506,7.089631964,6.44779815,390.2456457,443.0274191,414.704651,381.1887091
259.9,26.86555859,15.53143553,7.099899821,6.428368135,386.8002679,442.3741617,413.6812443,380.5760335
260,26.77024703,15.51702047,7.110167678,6.408938121,383.3548902,441.7209044,412.6578376,379.9633579
260.1,24.97755226,15.5026054,7.120435535,6.389508106,379.9095125,441.067647,411.6344309,379.3506823
260.2,24.96767812,15.48819033,7.130703392,6.370078092,376.4641348,440.4143897,410.6110242,378.7380067
260.3,24.95780398,15.47377527,7.14097125,6.350648077,373.0187571,439.7611323,409.5876175,378.1253311
260.4,24.94792984,15.4593602,7.151239107,6.331218063,370.3285576,439.107875,408.5642108,377.5126555
260.5,24.9380557,15.44494514,7.161506964,6.311788049,370.0625508,438.4546176,407.5408041,376.8999798
260.6,24.92818157,15.43053007,7.171774821,6.292358034,369.7965439,437.8013602,406.5173975,376.2873042
260.7,24.91830743,15.41611501,7.182042678,6.27292802,369.530537,437.1481029,405.4939908,375.6746286
260.8,24.90843329,15.40169994,7.192310535,6.253498005,369.2645301,436.4948455,404.4705841,375.061953
260.9,24.89855915,15.38728488,7.202578392,6.234067991,368.9985232,435.8415882,403.4471774,374.4492774
261,24.88868501,15.37286981,7.21284625,6.214637976,368.7325164,435.03227,402.4237707,373.8366018
261.1,24.87881088,15.34543634,7.223114107,6.195207962,368.4665095,434.206058,401.400364,373.2239262
261.2,24.86893674,15.26030872,7.233381964,6.175777948,368.2005026,433.3798461,400.3769573,372.6112506
261.3,24.8590626,15.1751811,7.243649821,6.156347933,367.9344957,432.5536342,399.4825642,371.998575
261.4,24.84918846,15.09005348,7.253917678,6.136917919,367.6684888,431.7274222,398.6264846,371.3858993
261.5,24.83931432,15.00492586,7.264185535,6.117487904,367.4024819,430.9012103,397.770405,370.7732237
261.6,24.82944018,14.91979824,7.274453392,6.09805789,367.1364751,430.0749984,396.9143254,370.1605481
261.7,24.81956605,14.83467063,7.28472125,6.078627875,366.8704682,429.2487865,396.0582458,369.5478725
261.8,24.80969191,14.74954301,7.294989107,6.059197861,366.6044613,428.4225745,395.2021662,368.9351969
261.9,24.79981777,14.66441539,7.305256964,6.039767847,366.3384544,427.5963626,394.3460866,368.3225213
262,24.78994363,14.57928777,7.315524821,6.020337832,366.0724475,426.7701507,393.490007,367.7098457
262.1,24.78006949,14.49416015,7.325792678,6.000907818,365.8064407,425.9439388,392.6339274,367.0971701
262.2,24.77019536,14.40903253,7.336060535,5.981477803,365.5404338,425.1177268,391.7778478,366.4844944
262.3,24.76032122,14.32390491,7.346328392,5.962047789,365.2744269,424.2915149,390.9217682,365.8718188
262.4,24.75044708,14.23877729,7.35659625,5.942617774,365.00842,423.465303,390.0656886,365.2591432
262.5,24.74057294,14.15364967,7.366864107,5.92318776,364.7424131,422.639091,389.209609,364.6464676
262.6,24.7306988,14.06852205,7.377131964,5.903757746,364.4764063,421.8128791,388.3535294,364.033792
262.7,24.72082466,13.98339444,7.387399821,5.884327731,364.2103994,420.9866672,387.4974498,363.4211164
262.8,24.71095053,13.89826682,7.386534262,5.864897717,363.9443925,420.1604553,386.6413702,362.8084408
262.9,24.70107639,13.8131392,7.371180426,5.845467702,362.4747559,419.3342433,385.7852906,362.1957652
263,24.69120225,13.72801158,7.35582659,5.826037688,360.6583219,418.5080314,384.929211,361.5830896
263.1,24.62276547,13.69550899,7.340472754,5.806607673,358.8418878,417.6818195,384.0731314,360.9704139
263.2,24.53015894,13.6847256,7.325118918,5.787177659,357.0254537,416.8556076,383.2170518,360.3577383
263.3,24.43755242,13.67394221,7.309765082,5.767747645,355.2090196,416.4666388,382.3866813,359.7450627
263.4,24.34494589,13.66315883,7.294411246,5.74831763,353.3925855,416.2271978,381.7177082,359.1323871
263.5,24.25233937,13.65237544,7.27905741,5.728887616,351.5761515,415.9877568,381.048735,358.5197115
263.6,24.15973284,13.64159205,7.263703574,5.709457601,349.7597174,415.7483158,380.3797619,357.9070359
263.7,24.06712632,13.63080866,7.248349738,5.690027587,347.9432833,415.5088748,379.7107887,357.2943603
263.8,23.97451979,13.62002527,7.232995902,5.670597572,346.1268492,415.2694338,379.0418156,356.6816847
263.9,23.88191327,13.60924189,7.217642066,5.651167558,344.3104152,415.0299928,378.3728424,356.0690091
264,23.78930674,13.5984585,7.20228823,5.631737544,342.4939811,414.7905518,377.7038693,355.4563334
264.1,23.69670021,13.58767511,7.186934394,5.612307529,340.677547,414.5511108,377.0348961,354.8436578
264.2,23.60409369,13.57689172,7.171580558,5.592877515,338.8611129,414.3116698,376.365923,354.2309822
264.3,23.51148716,13.56610833,7.156226722,5.5734475,337.0446788,414.0722288,375.6969498,353.6183066
264.4,23.41888064,13.55532495,7.140872886,5.554017486,336.4065378,413.8327879,375.0279767,353.005631
264.5,23.32627411,13.54454156,7.12551905,5.534587471,336.0063655,413.5933469,374.3590035,352.3929554
264.6,23.23366759,13.53375817,7.110165214,5.515157457,335.6061933,413.3539059,373.6900304,351.7802798
264.7,23.14106106,13.52297478,7.094811378,5.495727442,335.206021,413.1144649,373.0210572,351.1676042
264.8,23.04845454,13.51219139,7.079457542,5.476297428,334.8058487,412.8750239,372.3520841,350.5549285
264.9,22.95584801,13.50140801,7.064103706,5.456867414,334.4056764,412.6355829,371.6831109,349.9422529
265,22.87441141,13.49062462,7.04874987,5.437437399,334.0055042,412.3961419,371.0141377,349.3295773
265.1,22.83003228,13.47984123,7.033396034,5.418007385,333.6053319,412.1567009,370.3451646,348.7169017
265.2,22.78565316,13.46905784,7.018042198,5.39857737,333.2051596,411.9172599,369.6761914,348.1042261
265.3,22.74127404,13.45827445,7.002688362,5.379147356,332.8049873,411.6778189,369.0072183,347.4915505
265.4,22.69689492,13.44749107,6.987334526,5.359717341,332.4048151,411.4383779,368.3382451,346.8788749
265.5,22.6525158,13.43670768,6.97198069,5.340287327,332.0046428,411.1989369,367.669272,346.2661993
265.6,22.60813668,13.42592429,6.956626854,5.320857313,331.6044705,410.9594959,367.0002988,345.6535237
265.7,22.56375756,13.4151409,6.941273018,5.301427298,331.2042982,410.7200549,367.3642389,345.040848
265.8,22.51937844,13.40435751,6.925919182,5.281997284,330.804126,410.4806139,368.5883556,344.4281724
265.9,22.47499932,13.39357413,6.910565347,5.262567269,330.4039537,410.2411729,369.8124723,343.8154968
266,22.4306202,13.38279074,6.895211511,5.243137255,330.0037814,410.0017319,371.036589,343.2028212
266.1,22.38624108,13.37200735,6.90062688,5.22370724,329.6036091,409.6203528,372.2607057,342.5901456
266.2,22.34186196,13.36197794,6.914343812,5.204277226,329.2034369,409.0995494,373.4848224,341.97747
266.3,22.29748283,13.36080773,6.928060743,5.184847212,328.8032646,408.5787459,374.7089391,341.3647944
266.4,22.25310371,13.35963751,6.941777674,5.165417197,328.4030923,408.0579424,374.11386,340.7521188
266.5,22.20872459,13.3584673,6.955494605,5.145987183,328.00292,407.5371389,373.1489156,340.1394431
266.6,22.16434547,13.35729709,6.969211536,5.126557168,327.6027478,407.0163354,372.1839712,339.5267675
266.7,22.11996635,13.35612688,6.982928468,5.107127154,327.2025755,406.495532,371.2190268,338.9140919
266.8,22.07558723,13.35495667,6.996645399,5.087697139,326.8024032,405.9747285,370.2540824,338.3014163
266.9,22.03120811,13.35378646,7.01036233,5.068267125,326.4022309,405.453925,369.289138,337.8009518
267,21.98682899,13.35261625,7.024079261,5.048837111,326.0020587,404.9331215,368.3241936,337.4649022
267.1,21.94244987,13.35144604,7.037796193,5.029407096,325.6018864,404.412318,367.3592492,337.1288525
267.2,21.89807075,13.35027583,7.051513124,5.009977082,325.2017141,403.8915145,366.3943048,336.7928029
267.3,21.85369163,13.34910562,7.065230055,4.990547067,324.2159529,403.3707111,365.4293604,336.4567532
267.4,21.8093125,13.34793541,7.078946986,4.971117053,318.2276713,402.8499076,364.464416,336.1207036
267.5,21.76493338,13.3467652,7.092663917,4.951687038,312.2393897,402.3291041,363.4994716,335.7846539
267.6,21.72055426,13.34559499,7.106380849,4.932257024,307.0142115,401.8083006,362.5345272,335.4486042
267.7,21.67617514,13.34442478,7.12009778,4.91282701,306.9893503,401.2874971,361.5695829,335.1125546
267.8,21.63179602,13.34325457,7.133814711,4.893396995,306.9644891,400.7666937,360.6046385,334.7765049
267.9,21.5874169,13.34208436,7.147531642,4.873966981,306.9396278,400.2458902,359.6396941,334.4404553
268,21.54303778,13.34091415,7.161248574,4.854536966,306.9147666,399.7250867,358.6747497,334.1044056
268.1,21.41610355,13.33974394,7.174965505,4.835106952,306.8899054,399.2042832,357.7098053,333.768356
268.2,21.2744479,13.33857373,7.188682436,4.815676937,306.8650442,398.6834797,356.7448609,333.4323063
268.3,21.13279226,13.33740351,7.202399367,4.796246923,306.8401829,398.1626763,355.7799165,333.0962567
268.4,20.99113662,13.3362333,7.216116298,4.776816909,306.8153217,397.6418728,354.8149721,332.760207
268.5,20.84948097,13.33506309,7.22983323,4.758340438,306.7904605,397.1210693,353.8500277,332.4241574
268.6,20.70782533,13.33389288,7.243550161,4.744379085,306.7655993,396.6357665,352.8850833,332.0881077
268.7,20.56616968,13.33272267,7.257267092,4.730417732,306.7407381,396.1639728,351.9201389,331.752058
268.8,20.42451404,13.33155246,7.270984023,4.71645638,306.7158768,395.6921791,351.3290266,331.4160084
268.9,20.2828584,13.33038225,7.284700954,4.702495027,306.6910156,395.2203854,350.9601256,331.0799587
269,20.14120275,13.32921204,7.298417886,4.688533674,306.6661544,394.7485916,350.5912246,330.7439091
269.1,19.99954711,13.32804183,7.312134817,4.674572322,306.6412932,394.2767979,350.2223236,330.4078594
269.2,19.93927178,13.25069885,7.325851748,4.660610969,306.616432,393.8050042,349.8534226,330.0718098
269.3,19.92672032,13.16866292,7.339568679,4.646649616,306.5915707,393.3332105,349.4845216,329.7357601
269.4,19.91416886,13.08662698,5.534843933,4.632688264,306.5667095,392.8614167,349.1156206,329.3997105
269.5,19.90161739,13.00459105,5.568138465,4.618726911,306.5418483,392.389623,348.7467196,329.0636608
269.6,19.88906593,12.92255511,5.601432998,4.604765558,306.5169871,391.9178293,348.3778186,328.7276112
269.7,19.87651447,12.84051918,5.634727531,4.590804206,306.4921258,391.4460355,348.0089176,328.3915615
269.8,19.863963,12.75848325,5.668022063,4.576842853,306.4672646,390.9742418,347.6400165,328.0555118
269.9,19.85141154,12.67644731,5.701316596,4.5628815,306.4424034,390.5024481,347.2711155,327.7194622
270,19.83886008,12.59441138,5.734611128,4.548920148,306.4175422,390.0306544,346.9022145,327.3834125
270.1,19.82630861,12.51237544,5.767905661,4.534958795,306.392681,389.5588606,346.5333135,327.0473629
270.2,19.81375715,12.43033951,5.801200194,4.520997442,306.3678197,389.0870669,346.1644125,326.7113132
270.3,19.80120569,12.34830357,5.834494726,4.50703609,306.3429585,388.6152732,345.7955115,326.3752636
270.4,19.78865422,12.26626764,5.867789259,4.493074737,306.3180973,388.1434795,345.4266105,326.0392139
270.5,19.77610276,12.1842317,5.901083792,4.479113384,306.2932361,387.6716857,345.0577095,325.7407679
270.6,19.7635513,12.10219577,5.934378324,4.465152032,306.226545,387.199892,344.6888085,325.4677686
270.7,19.75099983,12.02015983,5.967672857,4.451190679,305.5856805,386.7280983,344.3199075,325.1947692
270.8,19.73844837,11.9381239,6.000967389,4.437229327,304.9448161,386.2563046,343.9510065,324.9217699
270.9,19.72589691,11.85608796,6.034261922,4.423267974,304.3039516,385.7845108,343.5821055,324.6487705
271,19.71334544,11.77405203,6.067556455,4.409306621,303.6630872,385.3127171,343.2132044,324.3757712
271.1,19.70079398,11.69201609,6.100850987,4.395345269,303.0222228,384.8409234,342.8443034,324.1027718
271.2,19.68824252,11.60998016,6.13414552,4.381383916,302.3813583,384.3691297,342.4754024,323.8297725
271.3,19.67569105,11.606574,6.167440053,4.367422563,301.7404939,383.8973359,342.1065014,323.5567731
271.4,19.66313959,11.61117104,6.200734585,4.353461211,301.0996294,383.4255422,341.7376004,323.2837738
271.5,19.65058813,11.61576808,6.234029118,4.339499858,300.458765,383.1358322,341.3686994,323.0107744
271.6,19.63803666,11.62036512,6.26732365,4.325538505,299.8179006,382.9408112,340.968083,322.7377751
271.7,19.6254852,11.62496216,6.300618183,4.311577153,299.1770361,382.7457902,340.5396683,322.4647757
271.8,19.5969078,11.62955921,6.333912716,4.2976158,298.5361717,382.5507692,340.1112537,322.1917764
271.9,19.54907792,11.63415625,6.367207248,4.283654447,297.8953072,382.3557482,339.682839,321.918777
272,19.50124804,11.63875329,6.400501781,4.269693095,297.2544428,382.1607272,339.2544244,321.6457777
272.1,19.45341816,11.64335033,6.433796314,4.255731742,296.6135784,381.9657062,338.8260097,321.3727783
272.2,19.40558828,11.64794737,6.467090846,4.241770389,295.9727139,381.7706852,338.3975951,321.099779
272.3,19.3577584,11.65254441,6.500385379,4.227809037,295.3318495,381.5756642,337.9691805,320.8267796
272.4,19.30992852,11.65714146,6.490859757,4.213847684,294.690985,381.3806432,337.5407658,320.5537803
272.5,19.26209864,11.6617385,6.390028011,4.199886331,294.0501206,381.1856222,337.1123512,320.2807809
272.6,19.21426876,11.66633554,6.289196265,4.185924979,293.4940395,380.9906011,336.6839365,320.0077816
272.7,19.16643888,11.67093258,6.188364519,4.174654814,293.128029,380.7955801,336.2555219,319.7347822
272.8,19.118609,11.67552962,6.087532773,4.168059414,292.7620186,380.6005591,335.8271073,319.4617829
272.9,19.07077913,11.68012667,5.986701027,4.161464014,292.3960081,380.4055381,335.3986926,319.1887835
273,19.02294925,11.68472371,5.885869281,4.154868614,292.0299976,380.2105171,334.970278,318.9157842
273.1,18.97511937,11.68932075,5.785037535,4.148273214,291.6639871,380.0154961,334.5418633,318.6427848
273.2,18.92728949,11.69391779,5.684205789,4.141677814,291.2979766,379.8204751,334.1134487,318.34966
273.3,18.87945961,11.69851483,5.583374043,4.135082414,290.9319661,379.6254541,333.6850341,317.6457582
273.4,18.83162973,11.70311188,5.49539841,4.128487014,290.5659556,379.4304331,333.2566194,316.9418564
273.5,18.78379985,11.70770892,5.531010242,4.121891614,290.1999451,379.2354121,332.8282048,316.2379546
273.6,18.73596997,11.71230596,5.566622075,4.115296214,289.8339346,379.0403911,332.3997901,315.5340528
273.7,18.68814009,11.716903,5.602233908,4.108700814,289.4679241,378.8453701,331.9713755,314.830151
273.8,18.64031021,11.72150004,5.63784574,4.102105414,289.1019136,378.6503491,331.5429609,314.1262492
273.9,18.59248033,11.72609708,5.673457573,4.095510014,288.7359031,378.4553281,331.1145462,313.4223474
274,18.54465045,11.73069413,5.709069406,4.088914613,288.3698926,378.2603071,330.6861316,312.7184456
274.1,18.49682057,11.73529117,5.744681238,4.082319213,288.0038822,378.0652861,330.2577169,312.0145438
274.2,18.44899069,11.73988821,5.780293071,4.075723813,287.6378717,377.8702651,329.8293023,311.310642
274.3,18.44070863,11.69834293,5.815904903,4.069128413,287.2718612,377.6752441,329.607315,310.6067403
274.4,18.43613827,11.65246702,5.851516736,4.062533013,286.9058507,377.3491015,329.5582281,309.9028385
274.5,18.43156792,11.60659112,5.887128569,4.055937613,286.5398402,375.715133,329.5091412,309.1989367
274.6,18.42699756,11.56071522,5.922740401,4.049342213,286.1738297,374.0811645,329.4600543,308.4950349
274.7,18.4224272,11.51483932,5.958352234,4.042746813,285.8078192,372.4471959,329.4109673,307.7911331
274.8,18.41785684,11.46896342,5.993964066,4.036151413,285.4418087,370.8132274,329.3618804,307.0872313
274.9,18.41328648,11.42308751,6.029575899,4.029556013,286.6572317,369.1792589,329.3127935,306.3833295
275,18.40871612,11.37721161,6.065187732,4.022960613,288.9945408,367.5452904,329.2637066,305.6794277
275.1,18.40414577,11.33133571,6.100799564,4.016365213,291.3318498,366.2017335,329.2146196,304.9755259
275.2,18.39957541,11.28545981,6.136411397,4.009769813,293.6691589,366.1230889,329.1655327,304.2716241
275.3,18.39500505,11.23958391,6.172023229,4.003174413,296.0064679,366.0444443,329.1164458,303.5677223
275.4,18.39043469,11.193708,6.207635062,3.996579013,298.3437769,365.9657997,329.0673589,302.8638205
275.5,18.38586433,11.1478321,6.243246895,3.989983612,300.681086,365.8871551,329.0182719,302.1599187
275.6,18.38129397,11.1019562,6.278858727,3.983388212,303.018395,365.8085104,328.969185,301.4560169
275.7,18.37672361,11.0560803,6.31447056,3.976792812,303.1725711,365.7298658,328.9200981,300.7521151
275.8,18.37215326,11.0102044,6.350082393,3.970197412,303.2391751,365.6512212,328.8710111,300.0482133
275.9,18.3675829,10.9643285,6.385694225,3.963602012,303.3057792,365.5725766,328.8219242,299.3443116
276,18.36301254,10.91845259,6.421306058,3.957006612,303.3723833,365.493932,328.7728373,298.6404098
276.1,18.35844218,10.87257669,6.45691789,3.950411212,303.4389873,365.4152874,328.7237504,297.936508
276.2,18.35387182,10.82670079,6.492529723,3.943815812,303.5055914,365.3366428,328.6746634,297.2326062
276.3,18.34930146,10.78082489,6.528141556,3.937220412,303.5721954,365.2579981,328.6255765,296.5287044
276.4,18.34473111,10.73494899,4.499022461,3.930625012,303.6387995,365.1793535,328.5764896,295.8248026
276.5,18.34016075,10.68907308,4.523579339,3.924029612,303.7054035,365.1007089,328.5274027,295.1209008
276.6,18.33559039,10.64319718,4.548136217,3.917434212,303.7720076,365.0220643,328.4783157,294.416999
276.7,18.33102003,10.59732128,4.572693096,3.910838812,303.8386116,364.9434197,328.4292288,293.7130972
276.8,18.32644967,10.55144538,4.597249974,3.904243412,303.9052157,364.8647751,328.3801419,293.0091954
276.9,18.32187931,10.50556948,4.621806852,3.897648012,303.9718197,364.7861305,328.3310549,292.6373886
277,18.28614117,10.45969357,4.646363731,3.891052612,304.0384238,364.7074858,328.281968,292.3957688
277.1,18.24877702,10.41381767,4.670920609,3.884457211,304.1050278,364.6288412,328.2018172,292.154149
277.2,18.21141288,10.36794177,4.695477487,3.877861811,304.1716319,364.5501966,328.0802364,291.9125292
277.3,18.17404873,10.83716158,4.720034366,3.871266411,304.2382359,364.471552,327.9586555,291.6709095
277.4,18.13668458,11.35069862,4.744591244,3.864671011,304.30484,364.3929074,327.8370747,291.4292897
277.5,18.09932044,11.75809745,4.769148122,3.858075611,304.3714441,364.3142628,327.7154938,291.1876699
